Division;MatchDate;MatchTime;HomeTeam;AwayTeam;HomeElo;AwayElo;Form3Home;Form5Home;Form3Away;Form5Away;FTHome;FTAway;FTResult;HTHome;HTAway;HTResult;HomeShots;AwayShots;HomeTarget;AwayTarget;HomeFouls;AwayFouls;HomeCorners;AwayCorners;HomeYellow;AwayYellow;HomeRed;AwayRed;OddHome;OddDraw;OddAway;MaxHome;MaxDraw;MaxAway;Over25;Under25;MaxOver25;MaxUnder25;HandiSize;HandiHome;HandiAway;C_LTH;C_LTA;C_VHD;C_VAD;C_HTB;C_PHB
E1;26.08.2000;;Wolves;Burnley;1560.37;1422.43;3;5;6;10;1;0;H;0;0;D;17;9;4;1;15;17;9;3;0;3;0;0;1.75;3.2;4;;;;;;;;;;;0.1003;0.0524;0.5252;0.0099;0.1188;0.1934
F1;26.08.2000;;Bordeaux;Lens;1714.91;1747.63;1;3;7;13;1;1;D;0;1;A;;;;;;;;;;;;;1.9;3.25;3.45;;;;;;;;;;;;;;;;
F1;26.08.2000;;Lille;Metz;1659.91;1670;6;9;4;6;2;1;H;0;1;A;;;;;;;;;;;;;1.95;3.2;3.3;;;;;;;;;;;;;;;;
F1;26.08.2000;;Lyon;Troyes;1699.28;1584.82;2;4;5;6;1;0;H;0;0;D;;;;;;;;;;;;;1.55;3.4;5;;;;;;;;;;;;;;;;
F1;26.08.2000;;Marseille;Guingamp;1679.14;1567.56;1;5;0;1;3;1;H;1;0;H;;;;;;;;;;;;;1.4;3.8;6.7;;;;;;;;;;;;;;;;
F1;26.08.2000;;Rennes;Monaco;1643.93;1764.27;4;6;6;9;1;1;D;1;0;H;;;;;;;;;;;;;2.4;3.05;2.65;;;;;;;;;;;;;;;;
F1;26.08.2000;;Strasbourg;Sedan;1607.27;1631.25;0;0;4;9;3;2;H;1;1;D;;;;;;;;;;;;;2.45;3.1;2.6;;;;;;;;;;;;;;;;
F1;26.08.2000;;Toulouse;Nantes;1548.23;1683.64;2;3;9;11;1;1;D;0;1;A;;;;;;;;;;;;;2.45;3.1;2.6;;;;;;;;;;;;;;;;
F2;26.08.2000;;Ajaccio;Montpellier;1475.97;1628.9;2;6;9;15;0;2;A;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;26.08.2000;;Beauvais;Wasquehal;1412.97;1451.98;1;1;4;5;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;26.08.2000;;Caen;Lorient;1501.1;1485.53;0;1;5;6;1;2;A;1;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;26.08.2000;;Chateauroux;Angers;1491.92;1420.62;1;3;2;3;3;2;H;1;2;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;26.08.2000;;Creteil;Laval;1460.92;1506.34;4;9;6;11;4;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;26.08.2000;;Le Mans;Cannes;1472.63;1477.92;5;6;5;8;2;0;H;2;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;26.08.2000;;Martigues;Le Havre;1429;1582.2;3;5;7;10;2;3;A;1;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;26.08.2000;;Nice;Nancy;1525.23;1633.56;4;6;6;11;2;1;H;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;26.08.2000;;Nimes;Gueugnon;1446.55;1523.69;1;3;4;5;1;1;D;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;26.08.2000;;Niort;Sochaux;1467;1596.74;1;5;9;13;1;0;H;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B1;26.08.2000;;Anderlecht;Beveren;1639.73;1346.89;6;10;5;8;4;0;H;2;0;H;;;;;;;;;;;;;1.2;5;7.8;;;;;;;;;;;;;;;;
B1;26.08.2000;;Mechelen;Mouscron;1361.78;1549.91;2;3;5;8;1;5;A;0;2;A;;;;;;;;;;;;;2.55;3.35;2.35;;;;;;;;;;;;;;;;
B1;26.08.2000;;St Truiden;Genk;1407.46;1497.49;2;3;6;10;2;2;D;1;0;H;;;;;;;;;;;;;2.55;3.3;2.25;;;;;;;;;;;;;;;;
N1;26.08.2000;;AZ Alkmaar;Roosendaal;1507.67;1380.35;0;0;0;0;3;0;H;1;0;H;;;;;;;;;;;;;1.43;3.8;5.2;;;;;;;;;;;;;;;;
N1;26.08.2000;;Graafschap;Roda JC;1424.63;;9;15;3;5;1;3;A;0;2;A;;;;;;;;;;;;;2.5;3.4;2.3;;;;;;;;;;;;;;;;
N1;26.08.2000;;For Sittard;Heerenveen;1486.05;1599.97;0;0;0;0;0;2;A;0;1;A;;;;;;;;;;;;;3;3.3;2.05;;;;;;;;;;;;;;;;
N1;26.08.2000;;NAC Breda;Groningen;1380.35;1380.35;0;0;3;5;5;1;H;1;1;D;;;;;;;;;;;;;2;3.3;3;;;;;;;;;;;;;;;;
N1;26.08.2000;;Willem II;Waalwijk;1503.96;1407.5;3;5;9;15;2;0;H;0;0;D;;;;;;;;;;;;;1.75;3.6;3.65;;;;;;;;;;;;;;;;
B1;27.08.2000;;Aalst;Gent;1333.74;1507.57;0;0;5;8;1;4;A;1;1;D;;;;;;;;;;;;;3;3.2;2.1;;;;;;;;;;;;;;;;
B1;27.08.2000;;Charleroi;Antwerp;1361.44;1313.09;9;15;0;0;1;0;H;1;0;H;;;;;;;;;;;;;1.6;3.35;4.8;;;;;;;;;;;;;;;;
B1;27.08.2000;;Club Brugge;Lokeren;1605.71;1470.57;9;15;6;10;3;1;H;1;1;D;;;;;;;;;;;;;1.25;4.4;8;;;;;;;;;;;;;;;;
B1;27.08.2000;;Harelbeke;Louvieroise;1387.55;1317.89;0;0;2;3;2;2;D;1;1;D;;;;;;;;;;;;;1.66;3.5;4.2;;;;;;;;;;;;;;;;
B1;27.08.2000;;Westerlo;Lierse;1470;1485.95;5;8;9;15;1;0;H;0;0;D;;;;;;;;;;;;;2.2;3.1;2.8;;;;;;;;;;;;;;;;
N1;27.08.2000;;Nijmegen;Vitesse;1381.49;1621.58;6;10;9;15;4;1;H;2;0;H;;;;;;;;;;;;;3;3;2.1;;;;;;;;;;;;;;;;
N1;27.08.2000;;Sparta;Ajax;;1603.95;3;5;9;15;3;0;H;0;0;D;;;;;;;;;;;;;3.8;3.5;1.7;;;;;;;;;;;;;;;;
N1;27.08.2000;;Twente;Feyenoord;1580.97;1661.08;0;0;9;15;1;2;A;1;1;D;;;;;;;;;;;;;2.45;3.05;2.5;;;;;;;;;;;;;;;;
N1;27.08.2000;;Utrecht;PSV Eindhoven;1461.91;1742.15;9;15;0;0;1;3;A;1;0;H;;;;;;;;;;;;;3.65;3.3;1.8;;;;;;;;;;;;;;;;
E0;27.08.2000;;Aston Villa;Chelsea;1728.2;1800.17;3;5;5;8;1;1;D;1;1;D;12;11;9;7;13;12;7;10;0;1;0;0;2.7;3.3;2.2;;;;;;;;;;;0.0732;0.2291;0.0996;0.01;0.0202;0.5679
P1;27.08.2000;;Belenenses;Porto;1385.76;1705.52;9;15;9;15;2;0;H;1;0;H;;;;;;;;;;;;;4.4;3.05;1.66;;;;;;;;;;;;;;;;
P1;27.08.2000;;Pacos Ferreira;Aves;1326.14;1326.14;0;0;0;0;2;0;H;1;0;H;;;;;;;;;;;;;1.8;3.15;3.55;;;;;;;;;;;;;;;;
P1;27.08.2000;;Benfica;Beira Mar;1611.21;1364.02;0;0;0;0;4;1;H;2;0;H;;;;;;;;;;;;;1.2;4.3;10;;;;;;;;;;;;;;;;
P1;27.08.2000;;Farense;Alverca;1391.12;1394.29;0;0;3;5;2;0;H;0;0;D;;;;;;;;;;;;;2;3.15;3.2;;;;;;;;;;;;;;;;
T1;27.08.2000;;Besiktas;Rizespor;1660.28;1340.19;9;15;6;10;2;1;H;1;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;27.08.2000;;Istanbulspor;Ankaragucu;1380.58;;0;0;5;8;0;2;A;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;27.08.2000;;Kocaelispor;Gaziantepspor;1389.87;1511.73;0;0;6;10;1;2;A;1;2;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;27.08.2000;;Yozgatspor;Antalyaspor;1332.08;1399.33;5;8;5;8;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F1;27.08.2000;;Auxerre;St Etienne;1644.46;1636.12;6;8;7;10;4;3;H;0;1;A;;;;;;;;;;;;;1.9;3.1;3.8;;;;;;;;;;;;;;;;
F1;27.08.2000;;Paris SG;Bastia;1726.12;1668.8;4;9;6;11;3;1;H;2;0;H;;;;;;;;;;;;;1.45;3.65;5.9;;;;;;;;;;;;;;;;
E2;28.08.2000;;Brentford;Bristol Rvs;;;5;8;3;5;2;6;A;0;3;A;13;13;5;10;14;22;8;2;3;3;0;0;;;;;;;;;;;;;;;;;;;
E2;28.08.2000;;Bristol City;Rotherham;;;3;5;3;5;0;1;A;0;0;D;14;9;5;3;20;14;8;3;3;2;0;0;;;;;;;;;;;;;;;;;;;
E2;28.08.2000;;Bury;Northampton;;;6;10;4;7;1;0;H;0;0;D;18;6;10;4;10;11;5;3;0;1;0;0;;;;;;;;;;;;;;;;;;;
E2;28.08.2000;;Notts County;Cambridge;;;6;10;4;7;0;1;A;0;1;A;12;6;5;4;14;10;8;2;1;0;0;0;;;;;;;;;;;;;;;;;;;
E2;28.08.2000;;Peterboro;Swansea;;;7;12;2;3;0;2;A;0;1;A;16;8;7;3;9;8;8;4;2;1;0;0;;;;;;;;;;;;;;0.877;0.015;0.0447;0.0112;0.0267;0.0254
E2;28.08.2000;;Port Vale;Swindon;1378.04;1368.68;5;8;1;2;3;0;H;1;0;H;13;6;9;1;12;10;2;3;1;2;0;0;;;;;;;;;;;;;;;;;;;
E2;28.08.2000;;Wycombe;Luton;;;7;12;3;5;1;1;D;1;0;H;8;12;7;7;17;8;5;2;2;2;0;0;;;;;;;;;;;;;;;;;;;
E1;28.08.2000;;Birmingham;Barnsley;1561.72;1566.78;4;7;6;10;4;1;H;2;0;H;14;10;11;5;7;13;3;2;0;4;0;1;;;;;;;;;;;;;;0.7326;0.0321;0.0575;0.0263;0.1284;0.0231
E1;28.08.2000;;Burnley;Gillingham;1422.43;1402.94;4;7;1;2;1;1;D;0;0;D;8;5;3;1;14;12;5;3;2;3;0;0;;;;;;;;;;;;;;0.735;0.1219;0.0364;0.0152;0.0155;0.076
E1;28.08.2000;;Crystal Palace;Nottm Forest;1454.87;1516.52;4;7;4;7;2;3;A;0;3;A;8;8;7;6;6;18;8;0;3;4;0;1;;;;;;;;;;;;;;0.6137;0.2122;0.0288;0.0402;0.0337;0.0713
E1;28.08.2000;;Norwich;Fulham;1460.93;1493.96;1;2;9;15;0;1;A;0;0;D;14;16;4;6;18;19;8;2;5;4;0;0;;;;;;;;;;;;;;0.0285;0.0616;0.0138;0.0374;0.2339;0.6248
E1;28.08.2000;;Portsmouth;Wolves;1432.18;1560.37;2;3;5;8;3;1;H;3;1;H;15;10;10;5;14;13;3;7;0;1;0;0;;;;;;;;;;;;;;0.3215;0.0489;0.01;0.3334;0.1732;0.113
E1;28.08.2000;;Preston;Wimbledon;1426.64;1551.92;6;10;2;3;1;1;D;0;1;A;13;10;8;4;6;11;8;4;1;3;0;0;;;;;;;;;;;;;;0.5195;0.0783;0.0246;0.1909;0.1613;0.0254
E1;28.08.2000;;Sheffield Weds;Blackburn;1605.35;1533.44;4;7;7;12;1;1;D;1;1;D;14;14;7;10;15;20;9;7;2;2;0;0;;;;;;;;;;;;;;0.0339;0.1828;0.0486;0.0219;0.2313;0.4815
E1;28.08.2000;;Stockport;Huddersfield;1449.92;1485.94;4;7;3;5;0;0;D;0;0;D;10;16;3;8;11;14;12;9;1;3;0;0;;;;;;;;;;;;;;0.0583;0.3426;0.0149;0.1876;0.3295;0.0671
E1;28.08.2000;;Tranmere;Bolton;1462.75;1568.46;4;7;7;12;0;1;A;0;0;D;12;6;6;2;18;27;4;1;2;1;1;0;;;;;;;;;;;;;;0.0649;0.0371;0.01;0.0157;0.0137;0.8586
E1;28.08.2000;;Watford;Sheffield United;1513.81;1470.37;7;12;6;10;4;1;H;2;1;H;11;7;5;1;8;6;3;6;1;4;0;0;;;;;;;;;;;;;;0.8281;0.0386;0.0601;0.0233;0.0385;0.0114
E1;28.08.2000;;West Brom;QPR;1433.49;1509.01;0;0;5;8;2;1;H;0;1;A;15;6;8;1;10;12;7;2;2;4;0;0;;;;;;;;;;;;;;0.7141;0.056;0.0613;0.0343;0.0825;0.0517
P1;28.08.2000;;Boavista;Leiria;1562.03;1449.38;9;15;9;15;4;0;H;0;0;D;;;;;;;;;;;;;1.45;3.75;5.9;;;;;;;;;;;;;;;;
F2;29.08.2000;;Cannes;Angers;1477.92;1420.62;2;6;1;2;3;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;29.08.2000;;Creteil;Chateauroux;1460.92;1491.92;6;10;4;5;1;2;A;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;29.08.2000;;Gueugnon;Caen;1523.69;1501.1;5;5;0;1;1;1;D;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;29.08.2000;;Laval;Nice;1506.34;1525.23;6;9;4;8;2;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;29.08.2000;;Le Havre;Ajaccio;1582.2;1475.97;7;11;1;5;4;0;H;2;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;29.08.2000;;Lorient;Beauvais;1485.53;1412.97;7;8;2;2;2;1;H;1;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;29.08.2000;;Montpellier;Martigues;1628.9;1429;9;15;2;4;2;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;29.08.2000;;Nancy;Nimes;1633.56;1446.55;3;9;1;3;3;1;H;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;29.08.2000;;Sochaux;Le Mans;1596.74;1472.63;6;10;7;8;2;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;29.08.2000;;Wasquehal;Niort;1451.98;1467;4;5;4;7;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E2;29.08.2000;;Colchester;Oldham;;;4;7;3;5;1;1;D;1;0;H;13;8;6;4;9;14;6;3;1;4;0;0;;;;;;;;;;;;;;;;;;;
E2;29.08.2000;;Reading;Stoke;;;3;5;4;7;3;3;D;1;2;A;12;7;7;5;23;23;3;4;3;3;0;0;;;;;;;;;;;;;;;;;;;
E2;29.08.2000;;Walsall;Oxford;1408.81;;9;15;0;0;3;2;H;1;2;A;23;3;12;0;12;12;10;6;0;2;0;0;;;;;;;;;;;;;;;;;;;
E1;29.08.2000;;Crewe;Grimsby;1419.92;1405.49;1;2;1;2;2;0;H;1;0;H;16;17;5;1;7;6;3;6;0;0;0;0;2.05;3.2;2.9;;;;;;;;;;;0.1578;0.0227;0.0755;0.0696;0.6624;0.0119
E1;01.09.2000;;Tranmere;Stockport;1455.43;1445.08;3;5;2;6;2;1;H;2;1;H;15;10;7;4;11;15;7;2;1;0;0;0;1.85;3.15;3.25;;;;;;;;;;;0.2526;0.1633;0.1145;0.0233;0.3314;0.1147
I2;01.09.2000;;Torino;Ancona;1636.48;1462.15;0;0;0;0;0;2;A;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;01.09.2000;;Ajaccio;Lorient;1456.39;1505.99;0;2;9;11;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;01.09.2000;;Angers;Le Havre;1397;1599.72;0;2;9;13;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;01.09.2000;;Beauvais;Laval;1405.38;1507.11;1;2;6;9;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;01.09.2000;;Caen;Nancy;1489.1;1631.01;1;1;6;9;0;3;A;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;01.09.2000;;Chateauroux;Cannes;1500.23;1473.8;6;7;4;8;2;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;01.09.2000;;Le Mans;Montpellier;1488.4;1643.55;6;8;9;15;1;1;D;1;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;01.09.2000;;Martigues;Sochaux;1423.73;1597.72;1;3;6;12;2;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;01.09.2000;;Nice;Creteil;1517.55;1458.98;3;7;3;7;2;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;01.09.2000;;Nimes;Wasquehal;1438.86;1458.85;1;2;5;6;1;0;H;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;01.09.2000;;Niort;Gueugnon;1475.95;1526.43;4;5;5;6;2;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E2;02.09.2000;;Brentford;Wycombe;;;4;6;7;10;0;0;D;0;0;D;7;8;2;4;19;13;8;9;4;0;0;0;;;;;;;;;;;;;;;;;;;
E2;02.09.2000;;Colchester;Bournemouth;;;4;6;2;3;3;1;H;2;1;H;20;6;8;3;9;15;6;4;1;3;0;2;;;;;;;;;;;;;;;;;;;
E2;02.09.2000;;Oldham;Notts County;;;1;5;3;8;0;1;A;0;1;A;4;6;3;2;18;15;7;4;1;0;0;0;;;;;;;;;;;;;;;;;;;
E2;02.09.2000;;Oxford;Cambridge;;;0;0;7;9;1;1;D;1;1;D;12;8;4;4;18;12;5;5;3;1;0;0;;;;;;;;;;;;;;;;;;;
E2;02.09.2000;;Peterboro;Bury;;;4;9;6;11;1;1;D;1;0;H;9;12;3;3;9;11;7;9;2;3;0;0;;;;;;;;;;;;;;;;;;;
E2;02.09.2000;;Port Vale;Reading;1378.04;;6;10;4;5;0;1;A;0;1;A;7;8;5;5;15;25;7;4;0;0;0;0;;;;;;;;;;;;;;;;;;;
E2;02.09.2000;;Rotherham;Luton;;;6;8;4;5;1;1;D;0;1;A;8;11;6;5;5;10;7;4;1;3;0;0;;;;;;;;;;;;;;;;;;;
E2;02.09.2000;;Walsall;Wigan;1408.81;;9;15;7;12;2;0;H;2;0;H;10;14;4;4;9;11;3;9;0;1;0;0;;;;;;;;;;;;;;0.1951;0.3053;0.3456;0.0178;0.1166;0.0197
E1;02.09.2000;;Gillingham;Wolves;1403.42;1553.26;2;3;4;6;1;0;H;1;0;H;12;9;6;5;17;20;9;4;1;3;0;0;2.6;3.15;2.3;;;;;;;;;;;0.0591;0.1301;0.0099;0.0846;0.0366;0.6797
E1;02.09.2000;;Preston;Portsmouth;1438.35;1447.06;4;9;5;6;1;0;H;0;0;D;11;9;5;6;10;15;3;2;0;1;0;0;1.8;3.3;3.6;;;;;;;;;;;0.0292;0.8965;0.01;0.0174;0.0229;0.024
SP2;02.09.2000;;Albacete;Tenerife;1579.53;1593.38;0;0;0;0;1;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP2;02.09.2000;;Getafe;Cordoba;1503.48;1540.89;0;0;0;0;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP2;02.09.2000;;Lleida;Eibar;1607.34;1577.07;0;0;0;0;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P1;02.09.2000;;Maritimo;Gil Vicente;1484.15;1452.31;3;5;3;5;1;0;H;0;0;D;;;;;;;;;;;;;1.9;3.1;3.5;;;;;;;;;;;;;;;;
SP2;03.09.2000;;Compostela;Betis;1579.44;1712.09;0;0;0;0;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP2;03.09.2000;;Elche;Salamanca;1532.36;1610.64;0;0;0;0;2;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP2;03.09.2000;;Jaen;Ferrol;1471.61;1471.61;0;0;0;0;1;0;H;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP2;03.09.2000;;Leganes;Extremadura;1573.35;1604.79;0;0;0;0;1;1;D;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP2;03.09.2000;;Levante;Ath Madrid;1550.15;1714.29;0;0;0;0;4;1;H;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP2;03.09.2000;;Recreativo;Badajoz;1523.88;1556.44;0;0;0;0;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP2;03.09.2000;;Sevilla;Murcia;1626.72;1471.61;0;0;0;0;2;1;H;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP2;03.09.2000;;Sp Gijon;U.Las Palmas;1591.02;1471.61;0;0;0;0;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
N1;03.09.2000;;Waalwijk;Roosendaal;1406.86;1360.2;5;8;0;0;2;1;H;1;0;H;;;;;;;;;;;;;1.45;3.65;5.6;;;;;;;;;;;;;;;;
E1;03.09.2000;;West Brom;Crystal Palace;1430.47;1459.75;3;4;4;5;1;0;H;1;0;H;12;10;5;3;17;17;4;8;0;1;0;0;2.15;3.2;3;;;;;;;;;;;0.209;0.04;0.01;0.0428;0.0416;0.6566
I2;03.09.2000;;Cagliari;Crotone;1601.81;1462.15;0;0;0;0;4;0;H;2;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I2;03.09.2000;;Chievo;Genoa;1530.57;1590.28;0;0;0;0;1;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I2;03.09.2000;;Cittadella;Piacenza;1462.15;1593.2;0;0;0;0;0;2;A;0;2;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I2;03.09.2000;;Cosenza;Pescara;1510.89;1558.81;0;0;0;0;1;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I2;03.09.2000;;Empoli;Pistoiese;1555.14;1521.77;0;0;0;0;0;2;A;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I2;03.09.2000;;Monza;Venezia;1532.01;1602.81;0;0;0;0;2;3;A;1;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I2;03.09.2000;;Ravenna;Salernitana;1526.69;1567.56;0;0;0;0;1;1;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I2;03.09.2000;;Sampdoria;Ternana;1627;1533.04;0;0;0;0;2;1;H;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I2;03.09.2000;;Siena;Treviso;1462.15;1550.66;0;0;0;0;2;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D2;04.09.2000;;MGladbach;Ulm;1581.77;1543.49;6;10;5;8;5;0;H;2;0;H;;;;;;;;;4;5;0;1;1.8;3.1;3.8;;;;;;;;;;;;;;;;
D1;05.09.2000;;Freiburg;FC Koln;1631.56;1587.47;6;10;5;8;0;0;D;0;0;D;13;11;5;3;13;13;9;3;1;3;0;0;1.85;3.2;3.7;;;;;;;;;;;0.4044;0.0129;0.0133;0.0588;0.0475;0.4632
D1;05.09.2000;;Kaiserslautern;Stuttgart;1645.46;1653.91;0;0;5;8;1;0;H;1;0;H;7;16;5;3;16;24;3;6;4;2;0;0;2.05;3.15;3.2;;;;;;;;;;;0.1302;0.0455;0.2609;0.0099;0.0272;0.5262
D1;05.09.2000;;Leverkusen;Unterhaching;1806.62;1610.33;5;8;2;3;1;0;H;1;0;H;17;0;8;0;21;29;8;0;5;2;0;1;1.2;4.8;8.5;;;;;;;;;;;0.2763;0.0794;0.4705;0.0099;0.0443;0.1196
D1;05.09.2000;;Schalke 04;Cottbus;1649.52;1528.52;9;15;0;0;3;0;H;2;0;H;15;5;12;3;16;13;5;2;0;4;0;0;1.25;4.4;8;;;;;;;;;;;0.0367;0.0736;0.3697;0.01;0.2683;0.2417
D2;05.09.2000;;Bielefeld;Oberhausen;1611.63;1526.68;9;15;5;8;2;0;H;2;0;H;;;;;;;;;1;1;0;1;1.5;3.5;5.7;;;;;;;;;;;;;;;;
D2;05.09.2000;;Chemnitz;Saarbrucken;1422.36;1440.79;0;0;6;10;1;3;A;0;2;A;;;;;;;;;1;2;0;0;2.1;3.1;3;;;;;;;;;;;;;;;;
D2;05.09.2000;;Duisburg;Mainz;1535.54;1491.76;0;0;2;3;0;0;D;0;0;D;;;;;;;;;1;2;0;0;1.8;3.2;3.9;;;;;;;;;;;;;;;;
D2;05.09.2000;;Hannover;Ahlen;1514.81;1408.32;6;10;0;0;1;1;D;0;1;A;;;;;;;;;2;3;0;0;1.5;3.6;5.4;;;;;;;;;;;;;;;;
D2;05.09.2000;;Reutlingen;St Pauli;1424.91;1518.58;5;8;9;15;2;0;H;0;0;D;;;;;;;;;2;1;0;0;2.4;3.1;2.55;;;;;;;;;;;;;;;;
B1;05.09.2000;;Anderlecht;Charleroi;1660.53;1385.79;7;12;9;15;7;2;H;3;1;H;;;;;;;;;;;;;1.4;3.7;6;;;;;;;;;;;;;;;;
N1;05.09.2000;;PSV Eindhoven;Willem II;1723.85;1503.53;5;8;6;10;2;2;D;1;0;H;;;;;;;;;;;;;1.33;3.9;7.2;;;;;;;;;;;;;;;;
F1;05.09.2000;;Monaco;Marseille;1766.17;1678.53;7;8;4;7;0;2;A;0;0;D;;;;;;;;;;;;;1.8;3.1;4;;;;;;;;;;;;;;;;
F2;05.09.2000;;Nancy;Niort;1631.01;1475.95;6;9;7;8;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E0;05.09.2000;;Leeds;Man City;1807.01;1577.47;9;15;3;5;1;2;A;0;2;A;6;8;1;3;18;24;9;4;2;2;0;0;1.33;4.2;6.8;;;;;;;;;;;0.0098;0.0148;0.9399;0.0098;0.0159;0.0098
E0;05.09.2000;;Man United;Bradford;1927.83;1596.85;5;8;4;7;6;0;H;2;0;H;21;6;12;4;12;10;5;1;0;1;0;0;1.2;5.5;9;;;;;;;;;;;0.0295;0.0629;0.0261;0.0523;0.6305;0.1987
E0;05.09.2000;;Sunderland;West Ham;1704.21;1674.63;3;5;1;2;1;1;D;1;1;D;17;16;7;9;19;14;4;11;2;3;0;0;2;3.2;3.3;;;;;;;;;;;0.6517;0.1125;0.0352;0.0511;0.1175;0.0319
E0;05.09.2000;;Tottenham;Everton;1682.58;1687.27;4;7;4;7;3;2;H;1;2;A;11;11;7;6;11;10;7;5;1;2;0;0;1.75;3.3;4;;;;;;;;;;;0.8452;0.0108;0.01;0.0286;0.0203;0.0851
E0;06.09.2000;;Charlton;Southampton;1612.79;1627.33;3;5;2;3;1;1;D;0;0;D;8;11;6;3;14;16;10;14;3;3;1;0;2;3.1;3.2;;;;;;;;;;;0.0376;0.026;0.0099;0.0392;0.0381;0.8493
E0;06.09.2000;;Chelsea;Arsenal;1792.67;1873.17;4;7;6;10;2;2;D;1;0;H;12;13;5;5;16;22;7;6;3;1;0;0;2.3;3.1;2.8;;;;;;;;;;;0.0422;0.3084;0.01;0.2777;0.2174;0.1443
